Speed,Time
0,80.18
0,80.2
0,80.22
0,80.24
0,80.26
0,80.28
0,80.3
0,80.32
0,80.34
0,80.36
0,80.38
0,80.4
0,80.42
0,80.44
0,80.46
0,80.48
0,80.5
0,80.52
0,80.54
0,80.56
0,80.58
0,80.6
0,80.62
0,80.64
0,80.66
0,80.68
0,80.7
0,80.72
0,80.74
0,80.76
0,80.78
0,80.8
0,80.82
0,80.84
0,80.86
0,80.88
0,80.9
0,80.92
0,80.94
0,80.96
0,80.98
0,81
0,81.02
0,81.04
0,81.06
0,81.08
0,81.1
0,81.12
0,81.14
0,81.16
0,81.18
0,81.2
0,81.22
0,81.24
0,81.26
0,81.28
0,81.3
0,81.32
0,81.34
0,81.36
0,81.38
0,81.4
0,81.42
0,81.44
0,81.46
0,81.48
0,81.5
0,81.52
0,81.54
0,81.56
0,81.58
0,81.6
0,81.62
0,81.64
0,81.66
0,81.68
0,81.7
0,81.72
0,81.74
0,81.76
0,81.78
0,81.8
0,81.82
0,81.84
0,81.86
0,81.88
0,81.9
0,81.92
0,81.94
0,81.96
0,81.98
0,82
0,82.02
0,82.04
0,82.06
0,82.08
0,82.1
0,82.12
0,82.14
0,82.16
0,82.18
0,82.2
0,82.22
0,82.24
0,82.26
0,82.28
0,82.3
0,82.32
0,82.34
0,82.36
0,82.38
0,82.4
0,82.42
0,82.44
0,82.46
0,82.48
0,82.5
0,82.52
0,82.54
0,82.56
0,82.58
0,82.6
0,82.62
0,82.64
0,82.66
0,82.68
0,82.7
0,82.72
0,82.74
0,82.76
0,82.78
0,82.8
0,82.82
0,82.84
0,82.86
0,82.88
0,82.9
0,82.92
0,82.94
0,82.96
0,82.98
0,83
0,83.02
0,83.04
0,83.06
0,83.08
0,83.1
0,83.12
0,83.14
0,83.16
0,83.18
0,83.2
0,83.22
0,83.24
0,83.26
0,83.28
0,83.3
0,83.32
0,83.34
0,83.36
0,83.38
0,83.4
0,83.42
0,83.44
0,83.46
0,83.48
0,83.5
0,83.52
0,83.54
0,83.56
0,83.58
0,83.6
0,83.62
0,83.64
0,83.66
0,83.68
0,83.7
0,83.72
0,83.74
0,83.76
0,83.78
0,83.8
0,83.82
0,83.84
0,83.86
0,83.88
0,83.9
0,83.92
0,83.94
0,83.96
0,83.98
0,84
0,84.02
0,84.04
0,84.06
0,84.08
0,84.1
0,84.12
0,84.14
0,84.16
0,84.18
0,84.2
0,84.22
0,84.24
0,84.26
0,84.28
0,84.3
0,84.32
0,84.34
0,84.36
0,84.38
0,84.4
0,84.42
0,84.44
0,84.46
0,84.48
0,84.5
0,84.52
0,84.54
0,84.56
0,84.58
0,84.6
0,84.62
0,84.64
0,84.66
0,84.68
0,84.7
0,84.72
0,84.74
0,84.76
0,84.78
0,84.8
0,84.82
0,84.84
0,84.86
0,84.88
0,84.9
0,84.92
0,84.94
0,84.96
0,84.98
0,85
11.5,85.02
28.8,85.04
40.35,85.06
46.15,85.08
46.15,85.1
51.9,85.12
51.9,85.14
51.9,85.16
51.9,85.18
57.65,85.2
51.9,85.22
51.9,85.24
51.9,85.26
51.9,85.28
57.65,85.3
57.65,85.32
57.65,85.34
57.65,85.36
57.65,85.38
57.65,85.4
51.9,85.42
51.9,85.44
51.9,85.46
57.65,85.48
57.65,85.5
57.65,85.52
57.65,85.54
57.65,85.56
51.9,85.58
51.9,85.6
51.9,85.62
57.65,85.64
57.65,85.66
57.65,85.68
57.65,85.7
57.65,85.72
57.65,85.74
57.65,85.76
51.9,85.78
51.9,85.8
51.9,85.82
57.65,85.84
57.65,85.86
57.65,85.88
57.65,85.9
57.65,85.92
57.65,85.94
57.65,85.96
51.9,85.98
51.9,86
51.9,86.02
57.65,86.04
57.65,86.06
57.65,86.08
57.65,86.1
57.65,86.12
51.9,86.14
51.9,86.16
57.65,86.18
57.65,86.2
57.65,86.22
57.65,86.24
57.65,86.26
51.9,86.28
51.9,86.3
51.9,86.32
57.65,86.34
57.65,86.36
57.65,86.38
57.65,86.4
51.9,86.42
51.9,86.44
57.65,86.46
57.65,86.48
57.65,86.5
57.65,86.52
57.65,86.54
51.9,86.56
57.65,86.58
57.65,86.6
57.65,86.62
57.65,86.64
57.65,86.66
51.9,86.68
51.9,86.7
51.9,86.72
57.65,86.74
57.65,86.76
57.65,86.78
57.65,86.8
57.65,86.82
51.9,86.84
51.9,86.86
51.9,86.88
57.65,86.9
57.65,86.92
57.65,86.94
57.65,86.96
57.65,86.98
51.9,87
51.9,87.02
51.9,87.04
57.65,87.06
57.65,87.08
57.65,87.1
57.65,87.12
57.65,87.14
51.9,87.16
57.65,87.18
57.65,87.2
57.65,87.22
57.65,87.24
57.65,87.26
51.9,87.28
57.65,87.3
57.65,87.32
57.65,87.34
57.65,87.36
51.9,87.38
51.9,87.4
57.65,87.42
57.65,87.44
57.65,87.46
57.65,87.48
57.65,87.5
51.9,87.52
57.65,87.54
57.65,87.56
57.65,87.58
57.65,87.6
51.9,87.62
57.65,87.64
57.65,87.66
57.65,87.68
57.65,87.7
57.65,87.72
51.9,87.74
51.9,87.76
57.65,87.78
57.65,87.8
57.65,87.82
57.65,87.84
57.65,87.86
51.9,87.88
51.9,87.9
51.9,87.92
57.65,87.94
57.65,87.96
57.65,87.98
57.65,88
57.65,88.02
51.9,88.04
51.9,88.06
57.65,88.08
57.65,88.1
57.65,88.12
57.65,88.14
57.65,88.16
51.9,88.18
57.65,88.2
57.65,88.22
57.65,88.24
57.65,88.26
57.65,88.28
51.9,88.3
51.9,88.32
57.65,88.34
57.65,88.36
57.65,88.38
57.65,88.4
51.9,88.42
57.65,88.44
57.65,88.46
57.65,88.48
57.65,88.5
57.65,88.52
51.9,88.54
57.65,88.56
57.65,88.58
57.65,88.6
57.65,88.62
51.9,88.64
57.65,88.66
57.65,88.68
57.65,88.7
57.65,88.72
57.65,88.74
51.9,88.76
57.65,88.78
57.65,88.8
57.65,88.82
57.65,88.84
57.65,88.86
51.9,88.88
51.9,88.9
57.65,88.92
57.65,88.94
57.65,88.96
57.65,88.98
57.65,89
51.9,89.02
51.9,89.04
57.65,89.06
57.65,89.08
57.65,89.1
57.65,89.12
57.65,89.14
51.9,89.16
57.65,89.18
57.65,89.2
57.65,89.22
57.65,89.24
57.65,89.26
51.9,89.28
51.9,89.3
57.65,89.32
57.65,89.34
57.65,89.36
57.65,89.38
51.9,89.4
57.65,89.42
57.65,89.44
57.65,89.46
57.65,89.48
57.65,89.5
51.9,89.52
57.65,89.54
57.65,89.56
57.65,89.58
57.65,89.6
57.65,89.62
51.9,89.64
57.65,89.66
57.65,89.68
57.65,89.7
57.65,89.72
51.9,89.74
51.9,89.76
57.65,89.78
57.65,89.8
57.65,89.82
57.65,89.84
57.65,89.86
51.9,89.88
51.9,89.9
57.65,89.92
57.65,89.94
57.65,89.96
57.65,89.98
57.65,90
40.35,90.02
17.3,90.04
11.5,90.06
5.75,90.08
5.75,90.1
5.75,90.12
0,90.14
0,90.16
0,90.18
0,90.2
0,90.22
0,90.24
0,90.26
0,90.28
0,90.3
0,90.32
0,90.34
0,90.36
0,90.38
0,90.4
0,90.42
0,90.44
0,90.46
0,90.48
0,90.5
0,90.52
0,90.54
0,90.56
0,90.58
0,90.6
0,90.62
0,90.64
0,90.66
0,90.68
0,90.7
0,90.72
0,90.74
0,90.76
0,90.78
0,90.8
0,90.82
0,90.84
0,90.86
0,90.88
0,90.9
0,90.92
0,90.94
0,90.96
0,90.98
0,91
0,91.02
0,91.04
0,91.06
0,91.08
0,91.1
0,91.12
0,91.14
0,91.16
0,91.18
0,91.2
0,91.22
0,91.24
0,91.26
0,91.28
0,91.3
0,91.32
0,91.34
0,91.36
0,91.38
0,91.4
0,91.42
0,91.44
0,91.46
0,91.48
0,91.5
0,91.52
0,91.54
0,91.56
0,91.58
0,91.6
0,91.62
0,91.64
0,91.66
0,91.68
0,91.7
0,91.72
0,91.74
0,91.76
0,91.78
0,91.8
0,91.82
0,91.84
0,91.86
0,91.88
0,91.9
0,91.92
0,91.94
0,91.96
0,91.98
0,92
0,92.02
0,92.04
0,92.06
0,92.08
0,92.1
0,92.12
0,92.14
0,92.16
0,92.18
0,92.2
0,92.22
0,92.24
0,92.26
0,92.28
0,92.3
0,92.32
0,92.34
0,92.36
0,92.38
0,92.4
0,92.42
0,92.44
0,92.46
0,92.48
0,92.5
0,92.52
0,92.54
0,92.56
0,92.58
0,92.6
0,92.62
0,92.64
0,92.66
0,92.68
0,92.7
0,92.72
0,92.74
0,92.76
0,92.78
0,92.8
0,92.82
0,92.84
0,92.86
0,92.88
0,92.9
0,92.92
0,92.94
0,92.96
0,92.98
0,93
0,93.02
0,93.04
0,93.06
0,93.08
0,93.1
0,93.12
0,93.14
0,93.16
0,93.18
0,93.2
0,93.22
0,93.24
0,93.26
0,93.28
0,93.3
0,93.32
0,93.34
0,93.36
0,93.38
0,93.4
0,93.42
0,93.44
0,93.46
0,93.48
0,93.5
0,93.52
0,93.54
0,93.56
0,93.58
0,93.6
0,93.62
0,93.64
0,93.66
0,93.68
0,93.7
0,93.72
0,93.74
0,93.76
0,93.78
0,93.8
0,93.82
0,93.84
0,93.86
0,93.88
0,93.9
0,93.92
0,93.94
0,93.96
0,93.98
0,94
0,94.02
0,94.04
0,94.06
0,94.08
0,94.1
0,94.12
0,94.14
0,94.16
0,94.18
0,94.2
0,94.22
0,94.24
0,94.26
0,94.28
0,94.3
0,94.32
0,94.34
0,94.36
0,94.38
0,94.4
0,94.42
0,94.44
0,94.46
0,94.48
0,94.5
0,94.52
0,94.54
0,94.56
0,94.58
0,94.6
0,94.62
0,94.64
0,94.66
0,94.68
0,94.7
0,94.72
0,94.74
0,94.76
0,94.78
0,94.8
0,94.82
0,94.84
0,94.86
0,94.88
0,94.9
0,94.92
0,94.94
0,94.96
0,94.98
0,95
11.5,95.02
34.6,95.04
40.35,95.06
46.15,95.08
51.9,95.1
51.9,95.12
57.65,95.14
51.9,95.16
57.65,95.18
51.9,95.2
57.65,95.22
57.65,95.24
57.65,95.26
57.65,95.28
57.65,95.3
57.65,95.32
51.9,95.34
51.9,95.36
57.65,95.38
57.65,95.4
57.65,95.42
57.65,95.44
57.65,95.46
51.9,95.48
51.9,95.5
57.65,95.52
57.65,95.54
57.65,95.56
57.65,95.58
51.9,95.6
51.9,95.62
57.65,95.64
57.65,95.66
57.65,95.68
57.65,95.7
57.65,95.72
51.9,95.74
57.65,95.76
57.65,95.78
57.65,95.8
57.65,95.82
57.65,95.84
51.9,95.86
51.9,95.88
51.9,95.9
57.65,95.92
57.65,95.94
57.65,95.96
57.65,95.98
57.65,96
51.9,96.02
51.9,96.04
51.9,96.06
57.65,96.08
57.65,96.1
57.65,96.12
57.65,96.14
57.65,96.16
51.9,96.18
51.9,96.2
57.65,96.22
57.65,96.24
57.65,96.26
57.65,96.28
57.65,96.3
51.9,96.32
51.9,96.34
57.65,96.36
57.65,96.38
57.65,96.4
57.65,96.42
57.65,96.44
51.9,96.46
57.65,96.48
57.65,96.5
57.65,96.52
57.65,96.54
57.65,96.56
51.9,96.58
57.65,96.6
57.65,96.62
57.65,96.64
57.65,96.66
57.65,96.68
51.9,96.7
51.9,96.72
57.65,96.74
57.65,96.76
57.65,96.78
57.65,96.8
57.65,96.82
57.65,96.84
51.9,96.86
51.9,96.88
57.65,96.9
57.65,96.92
57.65,96.94
57.65,96.96
57.65,96.98
57.65,97
57.65,97.02
51.9,97.04
51.9,97.06
51.9,97.08
57.65,97.1
57.65,97.12
57.65,97.14
57.65,97.16
57.65,97.18
57.65,97.2
57.65,97.22
51.9,97.24
51.9,97.26
51.9,97.28
57.65,97.3
57.65,97.32
57.65,97.34
57.65,97.36
57.65,97.38
51.9,97.4
51.9,97.42
51.9,97.44
57.65,97.46
57.65,97.48
57.65,97.5
57.65,97.52
57.65,97.54
51.9,97.56
57.65,97.58
57.65,97.6
57.65,97.62
57.65,97.64
57.65,97.66
51.9,97.68
51.9,97.7
51.9,97.72
57.65,97.74
57.65,97.76
57.65,97.78
57.65,97.8
57.65,97.82
51.9,97.84
51.9,97.86
51.9,97.88
57.65,97.9
57.65,97.92
57.65,97.94
57.65,97.96
57.65,97.98
57.65,98
57.65,98.02
51.9,98.04
51.9,98.06
51.9,98.08
57.65,98.1
57.65,98.12
57.65,98.14
57.65,98.16
57.65,98.18
57.65,98.2
57.65,98.22
51.9,98.24
51.9,98.26
51.9,98.28
57.65,98.3
57.65,98.32
57.65,98.34
57.65,98.36
57.65,98.38
57.65,98.4
51.9,98.42
51.9,98.44
51.9,98.46
57.65,98.48
57.65,98.5
57.65,98.52
57.65,98.54
57.65,98.56
51.9,98.58
51.9,98.6
57.65,98.62
57.65,98.64
57.65,98.66
57.65,98.68
57.65,98.7
51.9,98.72
51.9,98.74
51.9,98.76
57.65,98.78
57.65,98.8
57.65,98.82
57.65,98.84
57.65,98.86
51.9,98.88
51.9,98.9
51.9,98.92
51.9,98.94
57.65,98.96
57.65,98.98
57.65,99
57.65,99.02
57.65,99.04
57.65,99.06
57.65,99.08
57.65,99.1
57.65,99.12
51.9,99.14
51.9,99.16
51.9,99.18
57.65,99.2
51.9,99.22
57.65,99.24
57.65,99.26
57.65,99.28
57.65,99.3
57.65,99.32
57.65,99.34
57.65,99.36
51.9,99.38
51.9,99.4
51.9,99.42
57.65,99.44
57.65,99.46
57.65,99.48
57.65,99.5
57.65,99.52
51.9,99.54
51.9,99.56
51.9,99.58
57.65,99.6
57.65,99.62
57.65,99.64
51.9,99.66
51.9,99.68
51.9,99.7
57.65,99.72
57.65,99.74
57.65,99.76
57.65,99.78
57.65,99.8
51.9,99.82
51.9,99.84
51.9,99.86
57.65,99.88
57.65,99.9
57.65,99.92
57.65,99.94
57.65,99.96
51.9,99.98
51.9,100
40.35,100.02
23.05,100.04
11.5,100.06
11.5,100.08
0,100.1
0,100.12
0,100.14
0,100.16
0,100.18
0,100.2
0,100.22
0,100.24
0,100.26
0,100.28
0,100.3
0,100.32
0,100.34
0,100.36
0,100.38
0,100.4
0,100.42
0,100.44
0,100.46
0,100.48
0,100.5
0,100.52
0,100.54
0,100.56
0,100.58
0,100.6
0,100.62
0,100.64
0,100.66
0,100.68
0,100.7
0,100.72
0,100.74
0,100.76
0,100.78
0,100.8
0,100.82
0,100.84
0,100.86
0,100.88
0,100.9
0,100.92
0,100.94
0,100.96
0,100.98
0,101
0,101.02
0,101.04
0,101.06
0,101.08
0,101.1
0,101.12
0,101.14
0,101.16
0,101.18
0,101.2
0,101.22
0,101.24
0,101.26
0,101.28
0,101.3
0,101.32
0,101.34
0,101.36
0,101.38
0,101.4
0,101.42
0,101.44
0,101.46
0,101.48
0,101.5
0,101.52
0,101.54
0,101.56
0,101.58
0,101.6
0,101.62
0,101.64
0,101.66
0,101.68
0,101.7
0,101.72
0,101.74
0,101.76
0,101.78
0,101.8
0,101.82
0,101.84
0,101.86
0,101.88
0,101.9
0,101.92
0,101.94
0,101.96
0,101.98
0,102
0,102.02
0,102.04
0,102.06
0,102.08
0,102.1
0,102.12
0,102.14
0,102.16
0,102.18
0,102.2
0,102.22
0,102.24
0,102.26
0,102.28
0,102.3
0,102.32
0,102.34
0,102.36
0,102.38
0,102.4
0,102.42
0,102.44
0,102.46
0,102.48
0,102.5
0,102.52
0,102.54
0,102.56
0,102.58
0,102.6
0,102.62
0,102.64
0,102.66
0,102.68
0,102.7
0,102.72
0,102.74
0,102.76
0,102.78
0,102.8
0,102.82
0,102.84
0,102.86
0,102.88
0,102.9
0,102.92
0,102.94
0,102.96
0,102.98
0,103
0,103.02
0,103.04
0,103.06
0,103.08
0,103.1
0,103.12
0,103.14
0,103.16
0,103.18
0,103.2
0,103.22
0,103.24
0,103.26
0,103.28
0,103.3
0,103.32
0,103.34
0,103.36
0,103.38
0,103.4
0,103.42
0,103.44
0,103.46
0,103.48
0,103.5
0,103.52
0,103.54
0,103.56
0,103.58
0,103.6
0,103.62
0,103.64
0,103.66
0,103.68
0,103.7
0,103.72
0,103.74
0,103.76
0,103.78
0,103.8
0,103.82
0,103.84
0,103.86
0,103.88
0,103.9
0,103.92
0,103.94
0,103.96
0,103.98
0,104
0,104.02
0,104.04
0,104.06
0,104.08
0,104.1
0,104.12
0,104.14
0,104.16
0,104.18
0,104.2
0,104.22
0,104.24
0,104.26
0,104.28
0,104.3
0,104.32
0,104.34
0,104.36
0,104.38
0,104.4
0,104.42
0,104.44
0,104.46
0,104.48
0,104.5
0,104.52
0,104.54
0,104.56
0,104.58
0,104.6
0,104.62
0,104.64
0,104.66
0,104.68
0,104.7
0,104.72
0,104.74
0,104.76
0,104.78
0,104.8
0,104.82
0,104.84
0,104.86
0,104.88
0,104.9
0,104.92
0,104.94
0,104.96
0,104.98
0,105
11.5,105.02
28.8,105.04
40.35,105.06
46.15,105.08
46.15,105.1
51.9,105.12
51.9,105.14
51.9,105.16
57.65,105.18
57.65,105.2
57.65,105.22
57.65,105.24
57.65,105.26
57.65,105.28
57.65,105.3
57.65,105.32
57.65,105.34
57.65,105.36
57.65,105.38
57.65,105.4
57.65,105.42
51.9,105.44
51.9,105.46
51.9,105.48
51.9,105.5
57.65,105.52
51.9,105.54
57.65,105.56
57.65,105.58
57.65,105.6
57.65,105.62
51.9,105.64
51.9,105.66
51.9,105.68
51.9,105.7
57.65,105.72
57.65,105.74
57.65,105.76
57.65,105.78
57.65,105.8
51.9,105.82
51.9,105.84
51.9,105.86
51.9,105.88
57.65,105.9
57.65,105.92
57.65,105.94
57.65,105.96
57.65,105.98
57.65,106
57.65,106.02
57.65,106.04
51.9,106.06
51.9,106.08
51.9,106.1
51.9,106.12
57.65,106.14
57.65,106.16
57.65,106.18
57.65,106.2
57.65,106.22
57.65,106.24
57.65,106.26
57.65,106.28
51.9,106.3
51.9,106.32
51.9,106.34
51.9,106.36
51.9,106.38
57.65,106.4
57.65,106.42
57.65,106.44
57.65,106.46
57.65,106.48
57.65,106.5
57.65,106.52
51.9,106.54
51.9,106.56
51.9,106.58
57.65,106.6
57.65,106.62
57.65,106.64
57.65,106.66
57.65,106.68
51.9,106.7
51.9,106.72
51.9,106.74
57.65,106.76
57.65,106.78
57.65,106.8
57.65,106.82
51.9,106.84
51.9,106.86
51.9,106.88
51.9,106.9
51.9,106.92
57.65,106.94
57.65,106.96
57.65,106.98
57.65,107
57.65,107.02
57.65,107.04
51.9,107.06
51.9,107.08
51.9,107.1
51.9,107.12
57.65,107.14
57.65,107.16
57.65,107.18
57.65,107.2
57.65,107.22
57.65,107.24
57.65,107.26
51.9,107.28
57.65,107.3
51.9,107.32
51.9,107.34
51.9,107.36
57.65,107.38
57.65,107.4
57.65,107.42
57.65,107.44
57.65,107.46
57.65,107.48
51.9,107.5
51.9,107.52
57.65,107.54
57.65,107.56
57.65,107.58
57.65,107.6
57.65,107.62
51.9,107.64
57.65,107.66
51.9,107.68
57.65,107.7
57.65,107.72
57.65,107.74
57.65,107.76
57.65,107.78
57.65,107.8
51.9,107.82
51.9,107.84
51.9,107.86
57.65,107.88
57.65,107.9
57.65,107.92
57.65,107.94
57.65,107.96
57.65,107.98
51.9,108
51.9,108.02
51.9,108.04
57.65,108.06
57.65,108.08
57.65,108.1
57.65,108.12
57.65,108.14
57.65,108.16
57.65,108.18
51.9,108.2
51.9,108.22
51.9,108.24
51.9,108.26
57.65,108.28
57.65,108.3
57.65,108.32
57.65,108.34
57.65,108.36
57.65,108.38
57.65,108.4
57.65,108.42
51.9,108.44
51.9,108.46
51.9,108.48
51.9,108.5
57.65,108.52
57.65,108.54
57.65,108.56
57.65,108.58
57.65,108.6
51.9,108.62
51.9,108.64
51.9,108.66
51.9,108.68
57.65,108.7
57.65,108.72
57.65,108.74
57.65,108.76
57.65,108.78
51.9,108.8
51.9,108.82
51.9,108.84
57.65,108.86
57.65,108.88
57.65,108.9
57.65,108.92
57.65,108.94
57.65,108.96
51.9,108.98
51.9,109
51.9,109.02
57.65,109.04
57.65,109.06
57.65,109.08
57.65,109.1
57.65,109.12
57.65,109.14
57.65,109.16
51.9,109.18
51.9,109.2
51.9,109.22
57.65,109.24
57.65,109.26
57.65,109.28
57.65,109.3
57.65,109.32
57.65,109.34
57.65,109.36
57.65,109.38
57.65,109.4
51.9,109.42
51.9,109.44
51.9,109.46
57.65,109.48
51.9,109.5
57.65,109.52
57.65,109.54
57.65,109.56
57.65,109.58
57.65,109.6
57.65,109.62
57.65,109.64
51.9,109.66
51.9,109.68
51.9,109.7
57.65,109.72
57.65,109.74
57.65,109.76
57.65,109.78
57.65,109.8
57.65,109.82
57.65,109.84
51.9,109.86
51.9,109.88
51.9,109.9
57.65,109.92
57.65,109.94
57.65,109.96
57.65,109.98
57.65,110
40.35,110.02
23.05,110.04
11.5,110.06
11.5,110.08
0,110.1
0,110.12
0,110.14
0,110.16
0,110.18
0,110.2
0,110.22
0,110.24
0,110.26
0,110.28
0,110.3
0,110.32
0,110.34
0,110.36
0,110.38
0,110.4
0,110.42
0,110.44
0,110.46
0,110.48
0,110.5
0,110.52
0,110.54
0,110.56
0,110.58
0,110.6
0,110.62
0,110.64
0,110.66
0,110.68
0,110.7
0,110.72
0,110.74
0,110.76
0,110.78
0,110.8
0,110.82
0,110.84
0,110.86
0,110.88
0,110.9
0,110.92
0,110.94
0,110.96
0,110.98
0,111
0,111.02
0,111.04
0,111.06
0,111.08
0,111.1
0,111.12
0,111.14
0,111.16
0,111.18
0,111.2
0,111.22
0,111.24
0,111.26
0,111.28
0,111.3
0,111.32
0,111.34
0,111.36
0,111.38
0,111.4
0,111.42
0,111.44
0,111.46
0,111.48
0,111.5
0,111.52
0,111.54
0,111.56
0,111.58
0,111.6
0,111.62
0,111.64
0,111.66
0,111.68
0,111.7
0,111.72
0,111.74
0,111.76
0,111.78
0,111.8
0,111.82
0,111.84
0,111.86
0,111.88
0,111.9
0,111.92
0,111.94
0,111.96
0,111.98
0,112
0,112.02
0,112.04
0,112.06
0,112.08
0,112.1
0,112.12
0,112.14
0,112.16
0,112.18
0,112.2
0,112.22
0,112.24
0,112.26
0,112.28
0,112.3
0,112.32
0,112.34
0,112.36
0,112.38
0,112.4
0,112.42
0,112.44
0,112.46
0,112.48
0,112.5
0,112.52
0,112.54
0,112.56
0,112.58
0,112.6
0,112.62
0,112.64
0,112.66
0,112.68
0,112.7
0,112.72
0,112.74
0,112.76
0,112.78
0,112.8
0,112.82
0,112.84
0,112.86
0,112.88
0,112.9
0,112.92
0,112.94
0,112.96
0,112.98
0,113
0,113.02
0,113.04
0,113.06
0,113.08
0,113.1
0,113.12
0,113.14
0,113.16
0,113.18
0,113.2
0,113.22
0,113.24
0,113.26
0,113.28
0,113.3
0,113.32
0,113.34
0,113.36
0,113.38
0,113.4
0,113.42
0,113.44
0,113.46
0,113.48
0,113.5
0,113.52
0,113.54
0,113.56
0,113.58
0,113.6
0,113.62
0,113.64
0,113.66
0,113.68
0,113.7
0,113.72
0,113.74
0,113.76
0,113.78
0,113.8
0,113.82
0,113.84
0,113.86
0,113.88
0,113.9
0,113.92
0,113.94
0,113.96
0,113.98
0,114
0,114.02
0,114.04
0,114.06
0,114.08
0,114.1
0,114.12
0,114.14
0,114.16
0,114.18
0,114.2
0,114.22
0,114.24
0,114.26
0,114.28
0,114.3
0,114.32
0,114.34
0,114.36
0,114.38
0,114.4
0,114.42
0,114.44
0,114.46
0,114.48
0,114.5
0,114.52
0,114.54
0,114.56
0,114.58
0,114.6
0,114.62
0,114.64
0,114.66
0,114.68
0,114.7
0,114.72
0,114.74
0,114.76
0,114.78
0,114.8
0,114.82
0,114.84
0,114.86
0,114.88
0,114.9
0,114.92
0,114.94
0,114.96
0,114.98
0,115
11.5,115.02
28.8,115.04
40.35,115.06
46.15,115.08
46.15,115.1
57.65,115.12
51.9,115.14
51.9,115.16
57.65,115.18
57.65,115.2
57.65,115.22
57.65,115.24
57.65,115.26
57.65,115.28
57.65,115.3
57.65,115.32
57.65,115.34
57.65,115.36
57.65,115.38
57.65,115.4
51.9,115.42
51.9,115.44
51.9,115.46
51.9,115.48
57.65,115.5
57.65,115.52
57.65,115.54
57.65,115.56
57.65,115.58
57.65,115.6
57.65,115.62
57.65,115.64
51.9,115.66
51.9,115.68
51.9,115.7
57.65,115.72
57.65,115.74
57.65,115.76
57.65,115.78
57.65,115.8
57.65,115.82
57.65,115.84
51.9,115.86
57.65,115.88
51.9,115.9
57.65,115.92
57.65,115.94
57.65,115.96
57.65,115.98
57.65,116
51.9,116.02
51.9,116.04
51.9,116.06
57.65,116.08
57.65,116.1
57.65,116.12
57.65,116.14
57.65,116.16
57.65,116.18
51.9,116.2
51.9,116.22
51.9,116.24
51.9,116.26
57.65,116.28
57.65,116.3
57.65,116.32
57.65,116.34
57.65,116.36
57.65,116.38
51.9,116.4
51.9,116.42
51.9,116.44
51.9,116.46
57.65,116.48
57.65,116.5
57.65,116.52
57.65,116.54
57.65,116.56
51.9,116.58
51.9,116.6
51.9,116.62
57.65,116.64
57.65,116.66
57.65,116.68
57.65,116.7
57.65,116.72
51.9,116.74
51.9,116.76
57.65,116.78
57.65,116.8
57.65,116.82
57.65,116.84
51.9,116.86
51.9,116.88
57.65,116.9
57.65,116.92
57.65,116.94
51.9,116.96
51.9,116.98
51.9,117
57.65,117.02
57.65,117.04
57.65,117.06
57.65,117.08
57.65,117.1
51.9,117.12
57.65,117.14
57.65,117.16
57.65,117.18
57.65,117.2
51.9,117.22
51.9,117.24
57.65,117.26
57.65,117.28
57.65,117.3
57.65,117.32
57.65,117.34
57.65,117.36
51.9,117.38
51.9,117.4
57.65,117.42
57.65,117.44
57.65,117.46
57.65,117.48
57.65,117.5
51.9,117.52
51.9,117.54
51.9,117.56
57.65,117.58
57.65,117.6
57.65,117.62
51.9,117.64
51.9,117.66
51.9,117.68
57.65,117.7
57.65,117.72
57.65,117.74
57.65,117.76
51.9,117.78
51.9,117.8
57.65,117.82
57.65,117.84
57.65,117.86
57.65,117.88
57.65,117.9
51.9,117.92
51.9,117.94
51.9,117.96
57.65,117.98
57.65,118
57.65,118.02
51.9,118.04
51.9,118.06
51.9,118.08
57.65,118.1
57.65,118.12
57.65,118.14
57.65,118.16
51.9,118.18
51.9,118.2
51.9,118.22
57.65,118.24
57.65,118.26
57.65,118.28
57.65,118.3
57.65,118.32
51.9,118.34
57.65,118.36
51.9,118.38
57.65,118.4
57.65,118.42
57.65,118.44
57.65,118.46
57.65,118.48
51.9,118.5
51.9,118.52
51.9,118.54
57.65,118.56
57.65,118.58
57.65,118.6
57.65,118.62
51.9,118.64
51.9,118.66
51.9,118.68
57.65,118.7
57.65,118.72
57.65,118.74
57.65,118.76
57.65,118.78
51.9,118.8
51.9,118.82
51.9,118.84
57.65,118.86
57.65,118.88
57.65,118.9
57.65,118.92
51.9,118.94
51.9,118.96
57.65,118.98
57.65,119
57.65,119.02
57.65,119.04
57.65,119.06
51.9,119.08
51.9,119.1
57.65,119.12
57.65,119.14
57.65,119.16
57.65,119.18
57.65,119.2
57.65,119.22
51.9,119.24
51.9,119.26
51.9,119.28
57.65,119.3
57.65,119.32
57.65,119.34
57.65,119.36
57.65,119.38
51.9,119.4
51.9,119.42
51.9,119.44
57.65,119.46
51.9,119.48
57.65,119.5
57.65,119.52
57.65,119.54
57.65,119.56
57.65,119.58
51.9,119.6
51.9,119.62
51.9,119.64
57.65,119.66
57.65,119.68
57.65,119.7
57.65,119.72
51.9,119.74
51.9,119.76
51.9,119.78
57.65,119.8
57.65,119.82
57.65,119.84
57.65,119.86
57.65,119.88
51.9,119.9
51.9,119.92
57.65,119.94
57.65,119.96
57.65,119.98
57.65,120
46.15,120.02
17.3,120.04
11.5,120.06
5.75,120.08
0,120.1
0,120.12
0,120.14
0,120.16
0,120.18
0,120.2
0,120.22
0,120.24
0,120.26
0,120.28
